,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Statecode,Non-carrier,carrier-related
15776,2021,3,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",76,12,6.99,0,3.32,0,1.7,2,0,738,389,0,173,0,176,MN,173,1305
15777,2021,3,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",50,7,3.87,0,3.13,0,0,2,0,300,229,0,71,0,0,LA,71,531
15778,2021,3,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,0,0
15779,2021,3,F9,Frontier Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",40,3,0.8,0,0.52,0,1.68,2,0,148,38,0,12,0,98,CA,12,286
15780,2021,3,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",25,1,1,0,0,0,0,1,0,19,19,0,0,0,0,OK,0,39
15781,2021,3,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",46,3,1.02,0,0.17,0,1.82,2,0,110,17,0,11,0,82,NE,11,211
15782,2021,3,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",92,14,5.2,0,2.8,0,6,4,1,741,385,0,70,0,286,CA,70,1417
15783,2021,3,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",237,35,8.9,1.15,17.46,0,7.48,4,0,2019,407,52,646,0,914,IL,698,3344
15784,2021,3,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",14,1,1,0,0,0,0,0,0,93,93,0,0,0,0,VA,0,186
15785,2021,3,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",40,10,2.14,0,6.96,0,0.9,0,0,395,80,0,243,0,72,FL,243,547
15786,2021,3,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",45,4,2.16,0,1.84,0,0,2,0,214,172,0,42,0,0,OR,42,388
15787,2021,3,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",426,63,21.89,0,23.22,0,17.89,2,0,2918,1106,0,873,0,939,PA,873,4965
15788,2021,3,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",377,33,7.13,0.93,14.58,0,10.37,12,1,1391,264,40,384,0,703,AZ,424,2371
15789,2021,3,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",11,3,1.4,0,1.22,0,0.38,0,0,80,42,0,27,0,11,PA,27,133
15790,2021,3,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",20,4,1.21,0,2.79,0,0,2,0,115,45,0,70,0,0,FL,70,162
15791,2021,3,F9,Frontier Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,CA,0,2
15792,2021,3,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",57,5,1.67,0.95,2.38,0,0,0,0,152,74,19,59,0,0,RI,78,226
15793,2021,3,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",53,8,2.17,1,4.77,0,0.06,0,0,418,105,44,266,0,3,ME,310,526
15794,2021,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",157,15,7.02,0,5.65,0,2.33,2,0,581,262,0,178,0,141,NC,178,986
15795,2021,3,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",16,4,0.99,0,0.37,0,2.65,0,0,205,72,0,16,0,117,NV,16,394
15796,2021,3,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",311,40,9.87,0.94,19.06,0,10.14,3,0,1899,425,119,797,0,558,FL,916,2885
15797,2021,3,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",169,8,4.14,0,1.49,0,2.37,7,1,401,218,0,38,0,145,CA,38,772
15798,2021,3,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",44,2,0.17,0,1.83,0,0,2,0,67,5,0,62,0,0,TX,62,74
15799,2021,3,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GA,0,1
15800,2021,3,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",15,2,0.13,0,1.18,0,0.69,1,0,61,6,0,24,0,31,KY,24,99
15801,2021,3,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",39,3,1.7,0,1.3,0,0,2,0,66,38,0,28,0,0,WA,28,106
15802,2021,3,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",126,6,3.07,0,1.93,0,1,4,0,148,87,0,30,0,31,CA,30,270
15803,2021,3,F9,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",22,1,1,0,0,0,0,0,0,45,45,0,0,0,0,CA,0,90
15804,2021,3,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",213,27,13.09,0,12.6,0,1.31,0,2,1431,885,0,434,0,112,PR,434,2430
15805,2021,3,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",134,17,9.73,0.76,3.55,0,2.97,10,2,1021,512,22,120,0,367,UT,142,1912
15806,2021,3,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",65,5,1,0,2,0,2,2,0,255,45,0,34,0,176,CA,34,478
15807,2021,3,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",78,8,5,0,0,0,3,6,0,409,162,0,0,0,247,CA,0,824
15808,2021,3,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",42,9,0.5,0,6.4,0,2.1,0,0,490,23,0,302,0,165,FL,302,678
15809,2021,3,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",87,17,2.59,0,8.54,0,4.87,3,0,559,99,0,261,0,179,MO,261,840
15810,2021,3,F9,Frontier Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",15,8,1.32,0,3.96,0,2.72,0,0,295,53,0,136,0,106,VI,136,454
